virus_unid	human_unid	pred_score
AAO61196	Q12860	0.053
AAO61196	P01859	0.035
AAO61196	Q9NY91	0.055
AAO61196	Q86TG1	0.034
AAO61196	P31645	0.038
AAO61196	Q1EHB4	0.031
AAO61196	Q9UHX3	0.035
AAO61196	Q92887	0.057
AAO61196	O60716	0.131
AAO61196	O00206	0.044
AAO61196	P63211	0.100
AAO61196	P11168	0.073
AAO61196	P30989	0.053
AAO61196	P14778	0.066
AAO61196	Q8IU80	0.022
AAO61196	O43739	0.081
AAO61196	Q9NVZ3	0.079
AAO61196	P32248	0.033
AAO61196	O15374	0.043
AAO61196	P04211	0.041
AAO61196	Q9NWF4	0.037
AAO61196	P51654	0.049
AAO61196	P54762	0.069
AAO61196	P0DOY3	0.051
AAO61196	O14944	0.045
AAO61196	Q13936	0.073
AAO61196	Q96F05	0.062
AAO61196	Q01814	0.121
AAO61196	Q14118	0.105
AAO61196	O00476	0.039
AAO61196	Q8NH01	0.026
AAO61196	Q96NR3	0.039
AAO61196	Q9Y5Y0	0.067
AAO61196	P38484	0.057
AAO61196	O95477	0.137
AAO61196	P53985	0.065
AAO61196	P62079	0.055
AAO61196	P30968	0.043
AAO61196	A0A0B4J1X8	0.065
AAO61196	Q86V35	0.098
AAO61196	P0C623	0.029
AAO61196	Q86SQ3	0.025
AAO61196	P35968	0.063
AAO61196	Q14832	0.053
AAO61196	P24530	0.042
AAO61196	P63244	0.079
AAO61196	P07948	0.101
AAO61196	Q6UX82	0.042
AAO61196	Q8WWG1	0.037
AAO61196	Q92633	0.070
AAO61196	Q7Z2K8	0.066
AAO61196	P07949	0.046
AAO61196	P0DOY2	0.066
AAO61196	Q7RTX1	0.040
AAO61196	P11912	0.051
AAO61196	Q9HAB3	0.037
AAO61196	P20138	0.047
AAO61196	A0A0K0K1C4	0.047
AAO61196	P55042	0.075
AAO61196	A0A0K0K1D8	0.065
AAO61196	O75131	0.079
AAO61196	Q9BXN2	0.034
AAO61196	Q9P273	0.067
AAO61196	P36897	0.055
AAO61196	P47898	0.041
AAO61196	A0A0B4J1Y8	0.052
AAO61196	P21802	0.059
AAO61196	Q7RTY1	0.058
AAO61196	Q8IWV2	0.088
AAO61196	Q9BX59	0.048
AAO61196	Q9H3R2	0.047
AAO61196	O00533	0.067
AAO61196	P19235	0.053
AAO61196	A0A075B6I0	0.045
AAO61196	Q08708	0.053
AAO61196	P48039	0.041
AAO61196	A0A0B4J262	0.038
AAO61196	P48145	0.037
AAO61196	Q96B33	0.029
AAO61196	Q86YT6	0.110
AAO61196	P10912	0.061
AAO61196	Q9UHI5	0.083
AAO61196	Q99705	0.036
AAO61196	P21589	0.098
AAO61196	Q96R54	0.033
AAO61196	P13688	0.061
AAO61196	A0A075B6J2	0.048
AAO61196	Q9NYV7	0.026
AAO61196	P01624	0.049
AAO61196	A0A0C4DH41	0.051
AAO61196	P61224	0.079
AAO61196	Q02223	0.053
AAO61196	P25092	0.051
AAO61196	P40199	0.041
AAO61196	Q9Y345	0.063
AAO61196	P08913	0.050
AAO61196	Q58EX2	0.078
AAO61196	P0DP58	0.045
AAO61196	O43508	0.050
AAO61196	Q8IWE4	0.045
AAO61196	Q9Y2I2	0.031
AAO61196	Q86VB7	0.053
AAO61196	O15162	0.056
AAO61196	Q86WB7	0.041
AAO61196	Q2HXU8	0.037
AAO61196	P34810	0.037
AAO61196	P01704	0.047
AAO61196	Q9NR61	0.071
AAO61196	Q14973	0.053
AAO61196	P63000	0.063
AAO61196	Q13467	0.055
AAO61196	Q30154	0.042
AAO61196	O15393	0.049
AAO61196	P18848	0.095
AAO61196	P20273	0.055
AAO61196	P58743	0.065
AAO61196	Q5DID0	0.038
AAO61196	O14638	0.034
AAO61196	A0A0B4J274	0.065
AAO61196	A0A075B6K4	0.041
AAO61196	P32239	0.035
AAO61196	Q96NY8	0.066
AAO61196	P80748	0.041
AAO61196	P58173	0.019
AAO61196	P13569	0.075
AAO61196	Q86UF1	0.055
AAO61196	P82251	0.097
AAO61196	Q06787	0.115
AAO61196	P0CG01	0.059
AAO61196	P26006	0.087
AAO61196	P26718	0.029
AAO61196	P51681	0.037
AAO61196	P33151	0.051
AAO61196	Q9BZR6	0.030
AAO61196	P50150	0.078
AAO61196	Q96RI9	0.032
AAO61196	P63215	0.084
AAO61196	P49238	0.043
AAO61196	P56817	0.053
AAO61196	O15552	0.040
AAO61196	P63218	0.081
AAO61196	P01742	0.072
AAO61196	Q6ZQN7	0.045
AAO61196	Q9BV40	0.105
AAO61196	P54709	0.071
AAO61196	P01714	0.050
AAO61196	Q9HBB8	0.067
AAO61196	O60755	0.029
AAO61196	Q14773	0.037
AAO61196	P41146	0.034
AAO61196	P17181	0.049
AAO61196	P41968	0.031
AAO61196	P15144	0.077
AAO61196	Q7L0Q8	0.062
AAO61196	P47888	0.032
AAO61196	Q14330	0.042
AAO61196	P53618	0.186
AAO61196	O94856	0.080
AAO61196	P01717	0.049
AAO61196	P0DPF4	0.060
AAO61196	Q15303	0.075
AAO61196	P21709	0.049
AAO61196	O95867	0.051
AAO61196	P13945	0.035
AAO61196	Q9NRA1	0.037
AAO61196	P79483	0.051
AAO61196	P61586	0.106
AAO61196	Q16820	0.065
AAO61196	P22732	0.069
AAO61196	Q13002	0.055
AAO61196	Q8NH72	0.031
AAO61196	A0A0B4J248	0.047
AAO61196	P16871	0.033
AAO61196	P01706	0.047
AAO61196	Q9UNQ0	0.068
AAO61196	Q8NFP4	0.050
AAO61196	P0CG04	0.052
AAO61196	P0C7T3	0.038
AAO61196	Q8WY64	0.041
AAO61196	P51151	0.091
AAO61196	P62330	0.090
AAO61196	P56539	0.059
AAO61196	P01824	0.045
AAO61196	Q6UWL6	0.039
AAO61196	Q8TCW9	0.061
AAO61196	P06731	0.036
AAO61196	Q495A1	0.045
AAO61196	Q8NI17	0.055
AAO61196	P08174	0.037
AAO61196	P55899	0.057
AAO61196	Q15669	0.047
AAO61196	P51685	0.025
AAO61196	Q99075	0.057
AAO61196	Q15109	0.049
AAO61196	P01903	0.069
AAO61196	Q14574	0.066
AAO61196	P12931	0.057
AAO61196	P01861	0.035
AAO61196	Q92482	0.068
AAO61196	Q9BXT2	0.044
AAO61196	P01768	0.064
AAO61196	P60763	0.066
AAO61196	P21860	0.089
AAO61196	Q9NRM0	0.065
AAO61196	P22681	0.074
AAO61196	O94956	0.032
AAO61196	O14493	0.061
AAO61196	Q9NQC7	0.106
AAO61196	Q9NPH3	0.050
AAO61196	A0A0B4J234	0.045
AAO61196	P11234	0.083
AAO61196	P57735	0.092
AAO61196	P60507	0.047
AAO61196	A0A0B4J1Y9	0.063
AAO61196	A6NF89	0.018
AAO61196	Q5SSG8	0.055
AAO61196	Q9GZQ4	0.021
AAO61196	Q6UXK2	0.057
AAO61196	A0A1B0GX68	0.049
AAO61196	Q9BZM2	0.048
AAO61196	Q04900	0.049
AAO61196	P0DMS8	0.047
AAO61196	P0DP07	0.046
AAO61196	Q16625	0.081
AAO61196	A6ND48	0.030
AAO61196	P35916	0.041
AAO61196	Q5MY95	0.039
AAO61196	Q99497	0.097
AAO61196	O95500	0.057
AAO61196	Q15762	0.053
AAO61196	P04921	0.061
AAO61196	Q6UY09	0.033
AAO61196	P17813	0.056
AAO61196	Q9Y5N1	0.047
AAO61196	P49006	0.067
AAO61196	Q9HC73	0.057
AAO61196	Q8NHC7	0.024
AAO61196	P60953	0.091
AAO61196	Q9H2X3	0.057
AAO61196	Q9Y639	0.063
AAO61196	P15328	0.040
AAO61196	O15056	0.057
AAO61196	Q9UI14	0.063
AAO61196	P34903	0.055
AAO61196	P16473	0.046
AAO61196	P06315	0.062
AAO61196	Q9H665	0.037
AAO61196	O00222	0.062
AAO61196	P00533	0.107
AAO61196	P56748	0.055
AAO61196	Q13651	0.040
AAO61196	P29017	0.039
AAO61196	O14931	0.047
AAO61196	P35346	0.035
AAO61196	P48960	0.051
AAO61196	P50052	0.028
AAO61196	O95977	0.028
AAO61196	Q96FL8	0.039
AAO61196	A0A075B6U4	0.043
AAO61196	A0A075B6J1	0.040
AAO61196	Q9NP72	0.093
AAO61196	P46934	0.103
AAO61196	P01833	0.063
AAO61196	P13987	0.046
AAO61196	Q9NRM6	0.057
AAO61196	Q9UQ52	0.071
AAO61196	Q99578	0.086
AAO61196	Q96R67	0.023
AAO61196	P48165	0.078
AAO61196	A0A0G2JMI3	0.086
AAO61196	P41180	0.060
AAO61196	Q9UIA0	0.096
AAO61196	P55064	0.075
AAO61196	O00155	0.027
AAO61196	A0A0C4DH55	0.049
AAO61196	P06028	0.067
AAO61196	A0A0C4DH59	0.043
AAO61196	Q99624	0.057
AAO61196	Q14714	0.041
AAO61196	Q96CW9	0.032
AAO61196	Q9H244	0.033
AAO61196	Q96JJ6	0.050
AAO61196	P51686	0.057
AAO61196	Q9BPV8	0.055
AAO61196	Q8N4C7	0.073
AAO61196	P56750	0.060
AAO61196	A0A5A6	0.051
AAO61196	O00591	0.044
AAO61196	Q8NBV8	0.053
AAO61196	P21918	0.031
AAO61196	P57764	0.041
AAO61196	A0A075B6X5	0.039
AAO61196	O95069	0.098
AAO61196	P49841	0.079
AAO61196	P08588	0.037
AAO61196	Q96PL2	0.042
AAO61196	P60201	0.049
AAO61196	Q9H209	0.022
AAO61196	O00574	0.025
AAO61196	P02786	0.101
AAO61196	Q07021	0.067
AAO61196	Q8IZA0	0.054
AAO61196	A0A087WT02	0.046
AAO61196	Q9BZW8	0.040
AAO61196	Q9BY10	0.051
AAO61196	Q9Y5Y3	0.035
AAO61196	Q9UKL4	0.049
AAO61196	P14222	0.031
AAO61196	P42081	0.040
AAO61196	O14514	0.055
AAO61196	Q03431	0.064
AAO61196	P01116	0.097
AAO61196	Q8WWQ8	0.067
AAO61196	P32302	0.031
AAO61196	Q9P232	0.068
AAO61196	P60880	0.107
AAO61196	P04433	0.053
AAO61196	Q969P0	0.043
AAO61196	Q9UKP6	0.024
AAO61196	Q9Y6Q6	0.045
AAO61196	Q8NCK7	0.037
AAO61196	Q8TD46	0.069
AAO61196	Q9HBW0	0.029
AAO61196	Q99527	0.031
AAO61196	Q9UN74	0.061
AAO61196	P35590	0.046
AAO61196	P56880	0.056
AAO61196	P15260	0.062
AAO61196	P41597	0.037
AAO61196	P08571	0.039
AAO61196	Q8TCQ1	0.057
AAO61196	P20701	0.061
AAO61196	P48023	0.043
AAO61196	Q92956	0.035
AAO61196	P01780	0.060
AAO61196	Q8IVV8	0.039
AAO61196	P07333	0.103
AAO61196	Q9NT99	0.061
AAO61196	P61952	0.085
AAO61196	O43451	0.055
AAO61196	P49407	0.077
AAO61196	P11142	0.170
AAO61196	Q01726	0.053
AAO61196	Q14833	0.065
AAO61196	Q8NGU9	0.041
AAO61196	Q15761	0.029
AAO61196	A8K7I4	0.061
AAO61196	A0A087WSZ0	0.043
AAO61196	A0A0B4J244	0.075
AAO61196	B6A8C7	0.037
AAO61196	Q99603	0.065
AAO61196	Q9NQX3	0.096
AAO61196	P35348	0.041
AAO61196	Q14002	0.051
AAO61196	P0DP08	0.055
AAO61196	P41594	0.051
AAO61196	Q12836	0.033
AAO61196	Q9GZV3	0.051
AAO61196	Q8NHA6	0.044
AAO61196	Q7Z5A4	0.035
AAO61196	P08887	0.027
AAO61196	O15394	0.069
AAO61196	O15427	0.067
AAO61196	P40238	0.029
AAO61196	O43493	0.106
AAO61196	Q19T08	0.055
AAO61196	A0A0A0MT76	0.064
AAO61196	Q13698	0.071
AAO61196	P47871	0.035
AAO61196	P51801	0.052
AAO61196	O00212	0.050
AAO61196	Q8NG11	0.055
AAO61196	Q9BWQ8	0.038
AAO61196	Q9H1C0	0.027
AAO61196	P04216	0.037
AAO61196	P31323	0.083
AAO61196	A0A075B6I6	0.044
AAO61196	P49281	0.046
AAO61196	Q9NR16	0.045
AAO61196	A0A1B0GX51	0.069
AAO61196	P54756	0.065
AAO61196	P61550	0.041
AAO61196	Q15768	0.057
AAO61196	Q9NS67	0.047
AAO61196	Q9NSA0	0.033
AAO61196	O75581	0.065
AAO61196	P25103	0.038
AAO61196	P08473	0.080
AAO61196	P37088	0.049
AAO61196	P09104	0.137
AAO61196	P16234	0.068
AAO61196	Q9BZJ7	0.036
AAO61196	Q2M3R5	0.048
AAO61196	O43193	0.030
AAO61196	P60508	0.039
AAO61196	Q8WUM9	0.108
AAO61196	P08173	0.093
AAO61196	P84095	0.054
AAO61196	Q8NGF9	0.020
AAO61196	Q8TDS5	0.035
AAO61196	P31751	0.084
AAO61196	P53708	0.064
AAO61196	Q6ZS10	0.048
AAO61196	Q9NNX6	0.052
AAO61196	A0A0G2JS06	0.041
AAO61196	Q02413	0.075
AAO61196	Q7Z444	0.055
AAO61196	P21964	0.063
AAO61196	Q6YHK3	0.037
AAO61196	Q8N3J6	0.055
AAO61196	O14804	0.033
AAO61196	P43088	0.041
AAO61196	P60852	0.035
AAO61196	P08195	0.077
AAO61196	A0A075B6K5	0.038
AAO61196	Q9UMF0	0.038
AAO61196	O14610	0.100
AAO61196	P59768	0.093
AAO61196	P61077	0.079
AAO61196	P35232	0.089
AAO61196	P48167	0.092
AAO61196	P49771	0.036
AAO61196	A0A075B6W5	0.079
AAO61196	P24394	0.045
AAO61196	Q13740	0.066
AAO61196	P06241	0.083
AAO61196	P27701	0.043
AAO61196	Q8IWU6	0.059
AAO61196	O43914	0.055
AAO61196	Q86YL7	0.069
AAO61196	P46721	0.029
AAO61196	P29466	0.062
AAO61196	P01871	0.030
AAO61196	P58181	0.023
AAO61196	Q96E93	0.035
AAO61196	O75508	0.055
AAO61196	P29474	0.057
AAO61196	Q15375	0.072
AAO61196	P25021	0.035
AAO61196	A0A075B6K0	0.045
AAO61196	Q8TDM5	0.041
AAO61196	Q10589	0.069
AAO61196	P62491	0.092
AAO61196	Q99062	0.035
AAO61196	P01709	0.050
AAO61196	Q13336	0.045
AAO61196	Q7Z7D3	0.062
AAO61196	Q15743	0.034
AAO61196	P30939	0.049
AAO61196	Q9NYB5	0.034
AAO61196	P47883	0.027
AAO61196	P30872	0.043
AAO61196	Q8NGC2	0.019
AAO61196	O60412	0.025
AAO61196	O95183	0.090
AAO61196	Q9BRK3	0.058
AAO61196	Q99523	0.064
AAO61196	A0A0C4DH38	0.063
AAO61196	P48357	0.055
AAO61196	P35414	0.038
AAO61196	A0A0A6YYK7	0.077
AAO61196	Q9Y572	0.045
AAO61196	P06858	0.059
AAO61196	Q8NGP2	0.021
AAO61196	O95497	0.027
AAO61196	Q9NV96	0.097
AAO61196	Q13241	0.031
AAO61196	Q8IV16	0.039
AAO61196	Q9UBL9	0.065
AAO61196	O00161	0.108
AAO61196	P01854	0.040
AAO61196	A0A075B6R2	0.046
AAO61196	Q9H9S5	0.063
AAO61196	P30542	0.043
AAO61196	Q13491	0.076
AAO61196	Q9NX77	0.046
AAO61196	Q01650	0.072
AAO61196	Q96DU3	0.062
AAO61196	Q14254	0.129
AAO61196	Q9BXJ7	0.043
AAO61196	P50443	0.070
AAO61196	P55290	0.067
AAO61196	P30530	0.087
AAO61196	A0A0B4J273	0.067
AAO61196	Q8TDU6	0.036
AAO61196	P30273	0.067
AAO61196	P14735	0.093
AAO61196	P01699	0.039
AAO61196	P49682	0.038
AAO61196	O00159	0.071
AAO61196	Q12913	0.063
AAO61196	P29016	0.041
AAO61196	A0M8Q6	0.059
AAO61196	P17931	0.099
AAO61196	Q68D85	0.068
AAO61196	O43157	0.067
AAO61196	P13762	0.052
AAO61196	A0A0B4J240	0.055
AAO61196	Q8NA29	0.053
AAO61196	Q9Y5Q5	0.055
AAO61196	P56746	0.057
AAO61196	A0A0B4J249	0.049
AAO61196	P06733	0.153
AAO61196	P01911	0.045
AAO61196	P51160	0.084
AAO61196	P01772	0.066
AAO61196	P01743	0.069
AAO61196	Q8NGL9	0.019
AAO61196	P46663	0.029
AAO61196	Q7Z3B1	0.044
AAO61196	O60488	0.097
AAO61196	P08865	0.097
AAO61196	P43657	0.037
AAO61196	Q86UE6	0.034
AAO61196	P05023	0.132
AAO61196	A0A075B6S9	0.047
AAO61196	Q9BTN0	0.041
AAO61196	P01880	0.055
AAO61196	Q6UXB4	0.044
AAO61196	Q8TBE7	0.051
AAO61196	P25100	0.041
AAO61196	Q16445	0.049
AAO61196	Q9H4E5	0.072
AAO61196	P13473	0.047
AAO61196	Q08881	0.074
AAO61196	Q8WWA0	0.049
AAO61196	Q9Y271	0.041
AAO61196	Q92637	0.034
AAO61196	Q86Y78	0.035
AAO61196	Q96MU8	0.053
AAO61196	Q9GZZ7	0.031
AAO61196	Q9ULV4	0.049
AAO61196	P49190	0.036
AAO61196	A0A087WT01	0.063
AAO61196	Q5T442	0.067
AAO61196	P35368	0.039
AAO61196	Q9HBW9	0.041
AAO61196	P15391	0.044
AAO61196	P17948	0.060
AAO61196	Q9Y275	0.066
AAO61196	O95484	0.061
AAO61196	P61020	0.089
AAO61196	P0DSN7	0.059
AAO61196	Q9H228	0.035
AAO61196	O15551	0.068
AAO61196	P07911	0.042
AAO61196	P59922	0.029
AAO61196	A0A0C4DH68	0.051
AAO61196	Q53GD3	0.041
AAO61196	Q7RTY0	0.041
AAO61196	P01860	0.030
AAO61196	P14784	0.035
AAO61196	Q08828	0.073
AAO61196	P01602	0.043
AAO61196	O00299	0.069
AAO61196	Q9BRT3	0.104
AAO61196	P51157	0.083
AAO61196	P28223	0.040
AAO61196	Q8WY07	0.056
AAO61196	Q9H2Y9	0.033
AAO61196	P23083	0.061
AAO61196	O60500	0.039
AAO61196	P62834	0.099
AAO61196	Q12974	0.098
AAO61196	Q99467	0.037
AAO61196	P00918	0.053
AAO61196	O95274	0.040
AAO61196	P0CF74	0.063
AAO61196	A0A0B4J279	0.069
AAO61196	P54753	0.053
AAO61196	P01718	0.047
AAO61196	P16410	0.041
AAO61196	Q8NGY0	0.023
AAO61196	P0CG37	0.031
AAO61196	Q9UJU6	0.073
AAO61196	P0DP06	0.059
AAO61196	P19440	0.078
AAO61196	P43119	0.031
AAO61196	Q9UN72	0.058
AAO61196	Q86SQ4	0.041
AAO61196	P31391	0.033
AAO61196	P01763	0.060
AAO61196	P30874	0.057
AAO61196	Q9NQS3	0.078
AAO61196	Q8TCY5	0.039
AAO61196	Q8TDU9	0.035
AAO61196	Q7Z6A9	0.049
AAO61196	Q8N6F1	0.047
AAO61196	O75015	0.036
AAO61196	A0A075B6N1	0.065
AAO61196	P30556	0.035
AAO61196	Q0VAQ4	0.063
AAO61196	Q13449	0.057
AAO61196	O75144	0.031
AAO61196	Q8NGN8	0.023
AAO61196	Q9BXU9	0.087
AAO61196	P05556	0.165
AAO61196	Q9NSD7	0.044
AAO61196	Q12864	0.052
AAO61196	P49019	0.036
AAO61196	P52797	0.060
AAO61196	Q8TAF8	0.058
AAO61196	P07237	0.141
AAO61196	P25089	0.052
AAO61196	P07766	0.060
AAO61196	Q9NP59	0.065
AAO61196	P0DPF7	0.063
AAO61196	Q08462	0.055
AAO61196	Q02487	0.072
AAO61196	Q12884	0.038
AAO61196	Q14677	0.084
AAO61196	Q9UIQ6	0.058
AAO61196	A0A0C4DH39	0.066
AAO61196	Q9H3T3	0.036
AAO61196	Q14956	0.049
AAO61196	P0DP04	0.063
AAO61196	Q13258	0.037
AAO61196	A0A599	0.061
AAO61196	Q9Y5H9	0.067
AAO61196	P60033	0.067
AAO61196	P52569	0.047
AAO61196	Q13685	0.066
AAO61196	P25105	0.031
AAO61196	O43820	0.033
AAO61196	P19320	0.068
AAO61196	Q8NHP6	0.058
AAO61196	O75882	0.051
AAO61196	Q494U1	0.033
AAO61196	P22888	0.023
AAO61196	Q04721	0.137
AAO61196	Q96RI8	0.042
AAO61196	P30559	0.039
AAO61196	Q96GD0	0.043
AAO61196	Q9NSI5	0.031
AAO61196	P12821	0.077
AAO61196	P04440	0.044
AAO61196	Q9UKP4	0.053
AAO61196	P01857	0.039
AAO61196	P06756	0.090
AAO61196	O14894	0.047
AAO61196	Q8TD84	0.084
AAO61196	Q9HB89	0.028
AAO61196	Q8NGD3	0.020
AAO61196	A1KXE4	0.064
AAO61196	Q8IZP9	0.054
AAO61196	Q8NGX3	0.025
AAO61196	P55283	0.054
AAO61196	P04626	0.108
AAO61196	Q15391	0.029
AAO61196	A0A0B4J1V7	0.065
AAO61196	A0A0C4DH73	0.049
AAO61196	P48546	0.026
AAO61196	O94779	0.051
AAO61196	O95907	0.053
AAO61196	Q9P258	0.105
AAO61196	P21730	0.045
AAO61196	Q96G91	0.033
AAO61196	P01877	0.032
AAO61196	Q9Y694	0.028
AAO61196	P25705	0.126
AAO61196	P82279	0.069
AAO61196	Q86UN2	0.035
AAO61196	P01700	0.046
AAO61196	Q5HYA8	0.049
AAO61196	Q99732	0.063
AAO61196	Q86Y34	0.033
AAO61196	A0A584	0.061
AAO61196	Q96A25	0.055
AAO61196	P12830	0.057
AAO61196	P11169	0.066
AAO61196	P42857	0.067
AAO61196	A6NL08	0.019
AAO61196	P62166	0.074
AAO61196	Q2I0M4	0.029
AAO61196	P01732	0.042
AAO61196	P25090	0.047
AAO61196	Q86YD3	0.039
AAO61196	P11215	0.055
AAO61196	Q14623	0.049
AAO61196	P56747	0.060
AAO61196	Q8N7C0	0.043
AAO61196	P10636	0.081
AAO61196	P01138	0.062
AAO61196	A0A0B4J1V0	0.083
AAO61196	P78333	0.051
AAO61196	Q96BD0	0.029
AAO61196	O95498	0.027
AAO61196	Q9Y490	0.078
AAO61196	A0A589	0.045
AAO61196	P08172	0.103
AAO61196	Q13639	0.061
AAO61196	P16284	0.037
AAO61196	Q15077	0.036
AAO61196	Q8IYL9	0.027
AAO61196	A0A0B4J280	0.072
AAO61196	P08912	0.077
AAO61196	A0A0A0MS15	0.082
AAO61196	O14786	0.060
AAO61196	P08754	0.092
AAO61196	Q6UW56	0.038
AAO61196	P17302	0.063
AAO61196	P35462	0.040
AAO61196	B7Z8K6	0.070
AAO61196	Q8TDB8	0.069
AAO61196	P25942	0.045
AAO61196	Q6QNK2	0.032
AAO61196	Q14416	0.040
AAO61196	P17927	0.040
AAO61196	Q96DZ5	0.076
AAO61196	Q8NET5	0.046
AAO61196	P24158	0.038
AAO61196	P28222	0.046
AAO61196	Q9NY64	0.039
AAO61196	Q8N127	0.023
AAO61196	Q9P121	0.042
AAO61196	O95711	0.051
AAO61196	Q13492	0.103
AAO61196	P0C7T2	0.024
AAO61196	Q16620	0.057
AAO61196	Q86UG4	0.057
AAO61196	Q8WTT0	0.037
AAO61196	P25106	0.043
AAO61196	P11279	0.061
AAO61196	Q9NZQ7	0.061
AAO61196	Q15615	0.020
AAO61196	Q9NS93	0.037
AAO61196	P29972	0.073
AAO61196	Q8NFA2	0.038
AAO61196	Q8N158	0.043
AAO61196	P48146	0.033
AAO61196	O95136	0.030
AAO61196	A0A0B4J264	0.045
AAO61196	P63096	0.095
AAO61196	Q9Y6I3	0.082
AAO61196	P01721	0.036
AAO61196	Q8NGL4	0.025
AAO61196	A0A0K0K1A5	0.063
AAO61196	P40617	0.073
AAO61196	Q9H9K5	0.032
AAO61196	P46095	0.036
AAO61196	P14151	0.049
AAO61196	P25101	0.034
AAO61196	P42262	0.054
AAO61196	Q05586	0.091
AAO61196	A0A539	0.048
AAO61196	Q86SP6	0.042
AAO61196	P61006	0.102
AAO61196	Q86SM5	0.036
AAO61196	Q9H3T2	0.056
AAO61196	Q6ZSM3	0.044
AAO61196	P29317	0.055
AAO61196	Q695T7	0.038
AAO61196	P43004	0.071
AAO61196	P15151	0.028
AAO61196	Q8N912	0.045
AAO61196	P17081	0.097
AAO61196	Q969K3	0.044
AAO61196	P20036	0.049
AAO61196	P21731	0.031
AAO61196	P01767	0.063
AAO61196	Q9HC56	0.038
AAO61196	P22897	0.065
AAO61196	P01701	0.035
AAO61196	Q8N387	0.050
AAO61196	Q9UQD0	0.074
AAO61196	Q86YS7	0.072
AAO61196	O95858	0.053
AAO61196	P10747	0.047
AAO61196	O95832	0.049
AAO61196	A0A0B4J1V1	0.060
AAO61196	P01909	0.063
AAO61196	Q9Y5I2	0.065
AAO61196	Q5T1S8	0.059
AAO61196	P27487	0.064
AAO61196	P35499	0.082
AAO61196	O60469	0.065
AAO61196	Q96P68	0.032
AAO61196	Q86VW1	0.036
AAO61196	P07996	0.118
AAO61196	A0A075B6I4	0.047
AAO61196	P16581	0.035
AAO61196	Q8NGZ6	0.024
AAO61196	P56373	0.061
AAO61196	Q8WXD0	0.036
AAO61196	Q6ZSA7	0.037
AAO61196	P20916	0.062
AAO61196	P51172	0.029
AAO61196	Q9H0M0	0.139
AAO61196	P41231	0.037
AAO61196	Q99250	0.083
AAO61196	Q9GZQ6	0.030
AAO61196	P0CF51	0.053
AAO61196	Q6UXD5	0.066
AAO61196	Q9H400	0.038
AAO61196	A0A0C4DH31	0.045
AAO61196	Q8IUH5	0.066
AAO61196	P25929	0.047
AAO61196	Q969Z4	0.049
AAO61196	Q96AP7	0.043
AAO61196	P33681	0.035
AAO61196	P18627	0.024
AAO61196	A0A0B4J268	0.067
AAO61196	P04233	0.045
AAO61196	Q9HBX8	0.039
AAO61196	Q96FE5	0.079
AAO61196	Q9UM73	0.058
AAO61196	P09958	0.067
AAO61196	P42892	0.108
AAO61196	Q96QU1	0.054
AAO61196	P00505	0.090
AAO61196	Q08209	0.083
AAO61196	Q96GZ6	0.032
AAO61196	P42702	0.053
AAO61196	Q15223	0.069
AAO61196	Q12959	0.180
AAO61196	O94973	0.104
AAO61196	Q9NZ20	0.040
AAO61196	O00186	0.097
AAO61196	Q8TE23	0.036
AAO61196	O14843	0.031
AAO61196	Q15722	0.034
AAO61196	Q8NH41	0.025
AAO61196	P29371	0.035
AAO61196	Q14126	0.069
AAO61196	O00499	0.095
AAO61196	P34981	0.035
AAO61196	Q8NH73	0.026
AAO61196	Q9HBG7	0.045
AAO61196	Q969L2	0.046
AAO61196	P01814	0.031
AAO61196	P11229	0.066
AAO61196	Q8NGL1	0.022
AAO61196	Q9NR71	0.054
AAO61196	P18564	0.071
AAO61196	P29322	0.055
AAO61196	P51674	0.062
AAO61196	A0A0C4DH34	0.045
AAO61196	P01737	0.039
AAO61196	P43403	0.059
AAO61196	A0A075B6V5	0.057
AAO61196	Q29980	0.045
AAO61196	Q9UI33	0.082
AAO61196	Q9UBH6	0.044
AAO61196	Q9Y6W8	0.037
AAO61196	P13861	0.087
AAO61196	P80723	0.108
AAO61196	P19022	0.055
AAO61196	P01111	0.105
AAO61196	O75899	0.047
AAO61196	P26992	0.053
AAO61196	P34969	0.043
AAO61196	Q96J02	0.160
AAO61196	P41181	0.061
AAO61196	Q9UGF6	0.033
AAO61196	Q9ULC0	0.070
AAO61196	P43489	0.027
AAO61196	Q9HCN6	0.027
AAO61196	Q14CN2	0.062
AAO61196	P29320	0.083
AAO61196	Q86UT5	0.047
AAO61196	P51153	0.103
AAO61196	P41586	0.035
AAO61196	Q92743	0.085
AAO61196	P21453	0.045
AAO61196	P25025	0.028
AAO61196	P56559	0.081
AAO61196	O43315	0.073
AAO61196	P16422	0.087
AAO61196	Q8N6Q3	0.043
AAO61196	Q8IYS5	0.028
AAO61196	Q7Z2H8	0.049
AAO61196	Q9NY26	0.043
AAO61196	Q8NC96	0.091
AAO61196	Q9Y5U5	0.031
AAO61196	Q8NBP7	0.039
AAO61196	Q9BYF1	0.072
AAO61196	Q9NQS5	0.040
AAO61196	P40259	0.082
AAO61196	P31641	0.044
AAO61196	Q8NGG0	0.019
AAO61196	P23634	0.133
AAO61196	O43557	0.036
AAO61196	Q9BY15	0.047
AAO61196	Q86VE9	0.032
AAO61196	Q13153	0.119
AAO61196	Q6W5P4	0.036
AAO61196	Q5IJ48	0.048
AAO61196	P03979	0.061
AAO61196	Q9ULV1	0.054
