human_unid	virus_unid	pred_score
Q01844	QWM97554	0.060
A0A0B4J241	QWM97554	0.051
P41587	QWM97554	0.089
P31995	QWM97554	0.120
Q9ULB1	QWM97554	0.063
P16144	QWM97554	0.063
A0A0C4DH25	QWM97554	0.209
P52799	QWM97554	0.109
O00526	QWM97554	0.071
Q14524	QWM97554	0.047
Q13255	QWM97554	0.048
Q96D42	QWM97554	0.072
P06312	QWM97554	0.090
Q13324	QWM97554	0.091
Q8NG94	QWM97554	0.066
Q8NH90	QWM97554	0.074
Q16512	QWM97554	0.067
P50151	QWM97554	0.066
P09619	QWM97554	0.039
O75056	QWM97554	0.056
Q9Y2C9	QWM97554	0.077
Q15700	QWM97554	0.063
Q7RTX0	QWM97554	0.043
Q9Y6J6	QWM97554	0.071
Q9NS75	QWM97554	0.064
P18084	QWM97554	0.071
Q16651	QWM97554	0.068
Q9UM47	QWM97554	0.048
P20020	QWM97554	0.072
A0A075B6S5	QWM97554	0.200
A0A0C4DH28	QWM97554	0.088
P56856	QWM97554	0.053
Q08357	QWM97554	0.065
P51677	QWM97554	0.108
P15529	QWM97554	0.095
Q9Y5X1	QWM97554	0.062
Q92629	QWM97554	0.066
Q6UXG2	QWM97554	0.085
Q9Y597	QWM97554	0.075
P08582	QWM97554	0.099
P01619	QWM97554	0.193
Q8NGM8	QWM97554	0.049
Q8NH83	QWM97554	0.083
P30531	QWM97554	0.106
Q04656	QWM97554	0.067
Q96CW1	QWM97554	0.036
Q9P2Y5	QWM97554	0.075
P20333	QWM97554	0.086
O14842	QWM97554	0.077
O95918	QWM97554	0.117
Q5BIV9	QWM97554	0.175
Q9BY14	QWM97554	0.052
A0A0K0K1B3	QWM97554	0.147
P01825	QWM97554	0.191
Q14242	QWM97554	0.046
P05186	QWM97554	0.088
Q92536	QWM97554	0.139
Q9GZN0	QWM97554	0.103
P47872	QWM97554	0.066
Q9NY25	QWM97554	0.053
P35613	QWM97554	0.094
P19397	QWM97554	0.068
O00241	QWM97554	0.075
Q5T601	QWM97554	0.035
P55087	QWM97554	0.047
Q8N144	QWM97554	0.141
A0A0C4DH69	QWM97554	0.198
Q6UQ28	QWM97554	0.083
Q92823	QWM97554	0.044
O43164	QWM97554	0.044
Q9UGH3	QWM97554	0.044
Q9NPB3	QWM97554	0.095
A0A5B7	QWM97554	0.064
P30988	QWM97554	0.121
Q9ULC5	QWM97554	0.066
Q969F8	QWM97554	0.093
Q04609	QWM97554	0.056
P48509	QWM97554	0.108
Q86VL8	QWM97554	0.056
P09326	QWM97554	0.054
O00398	QWM97554	0.125
Q3MIR4	QWM97554	0.059
A0A087WSY6	QWM97554	0.103
P46108	QWM97554	0.163
Q9NPC1	QWM97554	0.121
P22413	QWM97554	0.054
A0A075B6R0	QWM97554	0.085
P32418	QWM97554	0.057
P22455	QWM97554	0.047
Q12860	QWM97554	0.071
P01859	QWM97554	0.075
Q9NY91	QWM97554	0.064
Q86TG1	QWM97554	0.132
P31645	QWM97554	0.087
Q1EHB4	QWM97554	0.118
Q9UHX3	QWM97554	0.062
Q92887	QWM97554	0.067
O60716	QWM97554	0.047
O00206	QWM97554	0.059
P63211	QWM97554	0.107
P11168	QWM97554	0.106
P30989	QWM97554	0.048
P14778	QWM97554	0.069
Q8IU80	QWM97554	0.072
O43739	QWM97554	0.056
Q9NVZ3	QWM97554	0.064
P32248	QWM97554	0.068
O15374	QWM97554	0.050
P04211	QWM97554	0.069
Q9NWF4	QWM97554	0.049
P51654	QWM97554	0.067
P54762	QWM97554	0.065
P0DOY3	QWM97554	0.073
O14944	QWM97554	0.066
Q13936	QWM97554	0.074
Q96F05	QWM97554	0.041
Q01814	QWM97554	0.058
Q14118	QWM97554	0.053
O00476	QWM97554	0.095
Q8NH01	QWM97554	0.063
Q96NR3	QWM97554	0.040
Q9Y5Y0	QWM97554	0.089
P38484	QWM97554	0.090
O95477	QWM97554	0.067
P53985	QWM97554	0.049
P62079	QWM97554	0.131
P30968	QWM97554	0.086
A0A0B4J1X8	QWM97554	0.133
Q86V35	QWM97554	0.077
P0C623	QWM97554	0.040
Q86SQ3	QWM97554	0.055
P35968	QWM97554	0.075
Q14832	QWM97554	0.040
P24530	QWM97554	0.134
P63244	QWM97554	0.043
P07948	QWM97554	0.075
Q6UX82	QWM97554	0.049
Q8WWG1	QWM97554	0.068
Q92633	QWM97554	0.083
Q7Z2K8	QWM97554	0.061
P07949	QWM97554	0.067
P0DOY2	QWM97554	0.078
Q7RTX1	QWM97554	0.051
P11912	QWM97554	0.179
Q9HAB3	QWM97554	0.069
P20138	QWM97554	0.075
A0A0K0K1C4	QWM97554	0.089
P55042	QWM97554	0.063
A0A0K0K1D8	QWM97554	0.071
O75131	QWM97554	0.066
Q9BXN2	QWM97554	0.079
Q9P273	QWM97554	0.052
P36897	QWM97554	0.065
P47898	QWM97554	0.111
A0A0B4J1Y8	QWM97554	0.147
P21802	QWM97554	0.051
Q7RTY1	QWM97554	0.100
Q8IWV2	QWM97554	0.045
Q9BX59	QWM97554	0.067
Q9H3R2	QWM97554	0.039
O00533	QWM97554	0.059
P19235	QWM97554	0.094
A0A075B6I0	QWM97554	0.084
Q08708	QWM97554	0.176
P48039	QWM97554	0.163
A0A0B4J262	QWM97554	0.071
P48145	QWM97554	0.090
Q96B33	QWM97554	0.111
Q86YT6	QWM97554	0.043
P10912	QWM97554	0.055
Q9UHI5	QWM97554	0.081
Q99705	QWM97554	0.049
P21589	QWM97554	0.059
Q96R54	QWM97554	0.085
P13688	QWM97554	0.052
A0A075B6J2	QWM97554	0.069
Q9NYV7	QWM97554	0.097
P01624	QWM97554	0.137
A0A0C4DH41	QWM97554	0.225
P61224	QWM97554	0.100
Q02223	QWM97554	0.060
P25092	QWM97554	0.077
P40199	QWM97554	0.064
Q9Y345	QWM97554	0.049
P08913	QWM97554	0.106
Q58EX2	QWM97554	0.083
P0DP58	QWM97554	0.089
O43508	QWM97554	0.098
Q8IWE4	QWM97554	0.107
Q9Y2I2	QWM97554	0.096
Q86VB7	QWM97554	0.071
O15162	QWM97554	0.104
Q86WB7	QWM97554	0.087
Q2HXU8	QWM97554	0.059
P34810	QWM97554	0.079
P01704	QWM97554	0.121
Q9NR61	QWM97554	0.057
Q14973	QWM97554	0.112
P63000	QWM97554	0.073
Q13467	QWM97554	0.053
Q30154	QWM97554	0.109
O15393	QWM97554	0.055
P18848	QWM97554	0.070
P20273	QWM97554	0.045
P58743	QWM97554	0.069
Q5DID0	QWM97554	0.032
O14638	QWM97554	0.061
A0A0B4J274	QWM97554	0.067
A0A075B6K4	QWM97554	0.080
P32239	QWM97554	0.120
Q96NY8	QWM97554	0.055
P80748	QWM97554	0.211
P58173	QWM97554	0.080
P13569	QWM97554	0.053
Q86UF1	QWM97554	0.099
P82251	QWM97554	0.126
Q06787	QWM97554	0.065
P0CG01	QWM97554	0.096
P26006	QWM97554	0.053
P26718	QWM97554	0.143
P51681	QWM97554	0.066
P33151	QWM97554	0.056
Q9BZR6	QWM97554	0.067
P50150	QWM97554	0.066
Q96RI9	QWM97554	0.127
P63215	QWM97554	0.079
P49238	QWM97554	0.061
P56817	QWM97554	0.056
O15552	QWM97554	0.119
P63218	QWM97554	0.059
P01742	QWM97554	0.077
Q6ZQN7	QWM97554	0.063
Q9BV40	QWM97554	0.087
P54709	QWM97554	0.089
P01714	QWM97554	0.071
Q9HBB8	QWM97554	0.065
O60755	QWM97554	0.057
Q14773	QWM97554	0.107
P41146	QWM97554	0.077
P17181	QWM97554	0.041
P41968	QWM97554	0.096
P15144	QWM97554	0.042
Q7L0Q8	QWM97554	0.081
P47888	QWM97554	0.074
Q14330	QWM97554	0.075
P53618	QWM97554	0.049
O94856	QWM97554	0.071
P01717	QWM97554	0.090
P0DPF4	QWM97554	0.057
Q15303	QWM97554	0.055
P21709	QWM97554	0.065
O95867	QWM97554	0.144
P13945	QWM97554	0.071
Q9NRA1	QWM97554	0.099
P79483	QWM97554	0.117
P61586	QWM97554	0.094
Q16820	QWM97554	0.047
P22732	QWM97554	0.082
Q13002	QWM97554	0.070
Q8NH72	QWM97554	0.103
A0A0B4J248	QWM97554	0.091
P16871	QWM97554	0.079
P01706	QWM97554	0.200
Q9UNQ0	QWM97554	0.041
Q8NFP4	QWM97554	0.075
P0CG04	QWM97554	0.078
P0C7T3	QWM97554	0.105
Q8WY64	QWM97554	0.083
P51151	QWM97554	0.075
P62330	QWM97554	0.089
P56539	QWM97554	0.084
P01824	QWM97554	0.190
Q6UWL6	QWM97554	0.045
Q8TCW9	QWM97554	0.059
P06731	QWM97554	0.054
Q495A1	QWM97554	0.109
Q8NI17	QWM97554	0.042
P08174	QWM97554	0.056
P55899	QWM97554	0.100
Q15669	QWM97554	0.101
P51685	QWM97554	0.128
Q99075	QWM97554	0.142
Q15109	QWM97554	0.064
P01903	QWM97554	0.089
Q14574	QWM97554	0.040
P12931	QWM97554	0.047
P01861	QWM97554	0.071
Q92482	QWM97554	0.068
Q9BXT2	QWM97554	0.123
P01768	QWM97554	0.189
P60763	QWM97554	0.079
P21860	QWM97554	0.049
Q9NRM0	QWM97554	0.051
P22681	QWM97554	0.052
O94956	QWM97554	0.083
O14493	QWM97554	0.105
Q9NQC7	QWM97554	0.035
Q9NPH3	QWM97554	0.056
A0A0B4J234	QWM97554	0.061
P11234	QWM97554	0.068
P57735	QWM97554	0.074
P60507	QWM97554	0.065
A0A0B4J1Y9	QWM97554	0.073
A6NF89	QWM97554	0.067
Q5SSG8	QWM97554	0.070
Q9GZQ4	QWM97554	0.106
Q6UXK2	QWM97554	0.046
A0A1B0GX68	QWM97554	0.074
Q9BZM2	QWM97554	0.077
Q04900	QWM97554	0.069
P0DMS8	QWM97554	0.143
P0DP07	QWM97554	0.224
Q16625	QWM97554	0.129
A6ND48	QWM97554	0.075
P35916	QWM97554	0.055
Q5MY95	QWM97554	0.042
Q99497	QWM97554	0.067
O95500	QWM97554	0.081
Q15762	QWM97554	0.069
P04921	QWM97554	0.052
Q6UY09	QWM97554	0.052
P17813	QWM97554	0.060
Q9Y5N1	QWM97554	0.065
P49006	QWM97554	0.057
Q9HC73	QWM97554	0.127
Q8NHC7	QWM97554	0.111
P60953	QWM97554	0.069
Q9H2X3	QWM97554	0.049
Q9Y639	QWM97554	0.055
P15328	QWM97554	0.142
O15056	QWM97554	0.045
Q9UI14	QWM97554	0.083
P34903	QWM97554	0.039
P16473	QWM97554	0.077
P06315	QWM97554	0.057
Q9H665	QWM97554	0.091
O00222	QWM97554	0.055
P00533	QWM97554	0.043
P56748	QWM97554	0.064
Q13651	QWM97554	0.091
P29017	QWM97554	0.113
O14931	QWM97554	0.137
P35346	QWM97554	0.081
P48960	QWM97554	0.055
P50052	QWM97554	0.083
O95977	QWM97554	0.075
Q96FL8	QWM97554	0.091
A0A075B6U4	QWM97554	0.097
A0A075B6J1	QWM97554	0.086
Q9NP72	QWM97554	0.073
P46934	QWM97554	0.060
P01833	QWM97554	0.052
P13987	QWM97554	0.070
Q9NRM6	QWM97554	0.084
Q9UQ52	QWM97554	0.055
Q99578	QWM97554	0.061
Q96R67	QWM97554	0.081
P48165	QWM97554	0.069
A0A0G2JMI3	QWM97554	0.069
P41180	QWM97554	0.062
Q9UIA0	QWM97554	0.050
P55064	QWM97554	0.075
O00155	QWM97554	0.081
A0A0C4DH55	QWM97554	0.209
P06028	QWM97554	0.063
A0A0C4DH59	QWM97554	0.079
Q99624	QWM97554	0.081
Q14714	QWM97554	0.103
Q96CW9	QWM97554	0.066
Q9H244	QWM97554	0.091
Q96JJ6	QWM97554	0.079
P51686	QWM97554	0.057
Q9BPV8	QWM97554	0.070
Q8N4C7	QWM97554	0.063
P56750	QWM97554	0.072
A0A5A6	QWM97554	0.072
O00591	QWM97554	0.057
Q8NBV8	QWM97554	0.069
P21918	QWM97554	0.063
P57764	QWM97554	0.089
A0A075B6X5	QWM97554	0.055
O95069	QWM97554	0.127
P49841	QWM97554	0.057
P08588	QWM97554	0.087
Q96PL2	QWM97554	0.047
P60201	QWM97554	0.087
Q9H209	QWM97554	0.083
O00574	QWM97554	0.073
P02786	QWM97554	0.051
Q07021	QWM97554	0.053
Q8IZA0	QWM97554	0.049
A0A087WT02	QWM97554	0.058
Q9BZW8	QWM97554	0.145
Q9BY10	QWM97554	0.125
Q9Y5Y3	QWM97554	0.058
Q9UKL4	QWM97554	0.085
P14222	QWM97554	0.085
P42081	QWM97554	0.049
O14514	QWM97554	0.061
Q03431	QWM97554	0.071
P01116	QWM97554	0.083
Q8WWQ8	QWM97554	0.077
P32302	QWM97554	0.127
Q9P232	QWM97554	0.057
P60880	QWM97554	0.061
P04433	QWM97554	0.190
Q969P0	QWM97554	0.042
Q9UKP6	QWM97554	0.087
Q9Y6Q6	QWM97554	0.049
Q8NCK7	QWM97554	0.075
Q8TD46	QWM97554	0.068
Q9HBW0	QWM97554	0.084
Q99527	QWM97554	0.085
Q9UN74	QWM97554	0.063
P35590	QWM97554	0.067
P56880	QWM97554	0.063
P15260	QWM97554	0.033
P41597	QWM97554	0.101
P08571	QWM97554	0.061
Q8TCQ1	QWM97554	0.055
P20701	QWM97554	0.069
P48023	QWM97554	0.151
Q92956	QWM97554	0.092
P01780	QWM97554	0.115
Q8IVV8	QWM97554	0.085
P07333	QWM97554	0.054
Q9NT99	QWM97554	0.073
P61952	QWM97554	0.083
O43451	QWM97554	0.055
P49407	QWM97554	0.053
P11142	QWM97554	0.076
Q01726	QWM97554	0.126
Q14833	QWM97554	0.057
Q8NGU9	QWM97554	0.093
Q15761	QWM97554	0.057
A8K7I4	QWM97554	0.049
A0A087WSZ0	QWM97554	0.070
A0A0B4J244	QWM97554	0.061
B6A8C7	QWM97554	0.081
Q99603	QWM97554	0.053
Q9NQX3	QWM97554	0.037
P35348	QWM97554	0.063
Q14002	QWM97554	0.059
P0DP08	QWM97554	0.135
P41594	QWM97554	0.078
Q12836	QWM97554	0.060
Q9GZV3	QWM97554	0.071
Q8NHA6	QWM97554	0.093
Q7Z5A4	QWM97554	0.083
P08887	QWM97554	0.144
O15394	QWM97554	0.045
O15427	QWM97554	0.070
P40238	QWM97554	0.065
O43493	QWM97554	0.042
Q19T08	QWM97554	0.053
A0A0A0MT76	QWM97554	0.070
Q13698	QWM97554	0.079
P47871	QWM97554	0.115
P51801	QWM97554	0.074
O00212	QWM97554	0.064
Q8NG11	QWM97554	0.109
Q9BWQ8	QWM97554	0.109
Q9H1C0	QWM97554	0.056
P04216	QWM97554	0.141
P31323	QWM97554	0.072
A0A075B6I6	QWM97554	0.097
P49281	QWM97554	0.081
Q9NR16	QWM97554	0.090
A0A1B0GX51	QWM97554	0.086
P54756	QWM97554	0.065
P61550	QWM97554	0.059
Q15768	QWM97554	0.113
Q9NS67	QWM97554	0.099
Q9NSA0	QWM97554	0.077
O75581	QWM97554	0.067
P25103	QWM97554	0.053
P08473	QWM97554	0.055
P37088	QWM97554	0.062
P09104	QWM97554	0.073
P16234	QWM97554	0.052
Q9BZJ7	QWM97554	0.095
Q2M3R5	QWM97554	0.096
O43193	QWM97554	0.152
P60508	QWM97554	0.045
Q8WUM9	QWM97554	0.048
P08173	QWM97554	0.059
P84095	QWM97554	0.074
Q8NGF9	QWM97554	0.099
Q8TDS5	QWM97554	0.074
P31751	QWM97554	0.050
P53708	QWM97554	0.059
Q6ZS10	QWM97554	0.094
Q9NNX6	QWM97554	0.045
A0A0G2JS06	QWM97554	0.179
Q02413	QWM97554	0.051
Q7Z444	QWM97554	0.093
P21964	QWM97554	0.150
Q6YHK3	QWM97554	0.071
Q8N3J6	QWM97554	0.080
O14804	QWM97554	0.077
P43088	QWM97554	0.103
P60852	QWM97554	0.051
P08195	QWM97554	0.072
A0A075B6K5	QWM97554	0.075
Q9UMF0	QWM97554	0.061
O14610	QWM97554	0.075
P59768	QWM97554	0.081
P61077	QWM97554	0.185
P35232	QWM97554	0.066
P48167	QWM97554	0.087
P49771	QWM97554	0.112
A0A075B6W5	QWM97554	0.065
P24394	QWM97554	0.077
Q13740	QWM97554	0.053
P06241	QWM97554	0.045
P27701	QWM97554	0.094
Q8IWU6	QWM97554	0.067
O43914	QWM97554	0.155
Q86YL7	QWM97554	0.051
P46721	QWM97554	0.063
P29466	QWM97554	0.084
P01871	QWM97554	0.061
P58181	QWM97554	0.103
Q96E93	QWM97554	0.093
O75508	QWM97554	0.117
P29474	QWM97554	0.063
Q15375	QWM97554	0.059
P25021	QWM97554	0.090
A0A075B6K0	QWM97554	0.172
Q8TDM5	QWM97554	0.188
Q10589	QWM97554	0.073
P62491	QWM97554	0.072
Q99062	QWM97554	0.063
P01709	QWM97554	0.196
Q13336	QWM97554	0.097
Q7Z7D3	QWM97554	0.049
Q15743	QWM97554	0.099
P30939	QWM97554	0.065
Q9NYB5	QWM97554	0.057
P47883	QWM97554	0.079
P30872	QWM97554	0.081
Q8NGC2	QWM97554	0.097
O60412	QWM97554	0.095
O95183	QWM97554	0.087
Q9BRK3	QWM97554	0.099
Q99523	QWM97554	0.062
A0A0C4DH38	QWM97554	0.073
P48357	QWM97554	0.039
P35414	QWM97554	0.065
A0A0A6YYK7	QWM97554	0.073
Q9Y572	QWM97554	0.079
P06858	QWM97554	0.057
Q8NGP2	QWM97554	0.077
O95497	QWM97554	0.043
Q9NV96	QWM97554	0.070
Q13241	QWM97554	0.127
Q8IV16	QWM97554	0.160
Q9UBL9	QWM97554	0.103
O00161	QWM97554	0.079
P01854	QWM97554	0.057
A0A075B6R2	QWM97554	0.086
Q9H9S5	QWM97554	0.087
P30542	QWM97554	0.107
Q13491	QWM97554	0.054
Q9NX77	QWM97554	0.043
Q01650	QWM97554	0.085
Q96DU3	QWM97554	0.054
Q14254	QWM97554	0.052
Q9BXJ7	QWM97554	0.067
P50443	QWM97554	0.039
P55290	QWM97554	0.049
P30530	QWM97554	0.055
A0A0B4J273	QWM97554	0.068
Q8TDU6	QWM97554	0.061
P30273	QWM97554	0.097
P14735	QWM97554	0.065
P01699	QWM97554	0.139
P49682	QWM97554	0.163
O00159	QWM97554	0.045
Q12913	QWM97554	0.057
P29016	QWM97554	0.168
A0M8Q6	QWM97554	0.071
P17931	QWM97554	0.062
Q68D85	QWM97554	0.053
O43157	QWM97554	0.049
P13762	QWM97554	0.103
A0A0B4J240	QWM97554	0.070
Q8NA29	QWM97554	0.060
Q9Y5Q5	QWM97554	0.039
P56746	QWM97554	0.090
A0A0B4J249	QWM97554	0.089
P06733	QWM97554	0.060
P01911	QWM97554	0.122
P51160	QWM97554	0.091
P01772	QWM97554	0.127
P01743	QWM97554	0.065
Q8NGL9	QWM97554	0.085
P46663	QWM97554	0.089
Q7Z3B1	QWM97554	0.056
O60488	QWM97554	0.057
P08865	QWM97554	0.084
P43657	QWM97554	0.053
Q86UE6	QWM97554	0.065
P05023	QWM97554	0.060
A0A075B6S9	QWM97554	0.074
Q9BTN0	QWM97554	0.070
P01880	QWM97554	0.069
Q6UXB4	QWM97554	0.119
Q8TBE7	QWM97554	0.056
P25100	QWM97554	0.045
Q16445	QWM97554	0.037
Q9H4E5	QWM97554	0.061
P13473	QWM97554	0.049
Q08881	QWM97554	0.062
Q8WWA0	QWM97554	0.075
Q9Y271	QWM97554	0.104
Q92637	QWM97554	0.103
Q86Y78	QWM97554	0.172
Q96MU8	QWM97554	0.041
Q9GZZ7	QWM97554	0.125
Q9ULV4	QWM97554	0.064
P49190	QWM97554	0.055
A0A087WT01	QWM97554	0.070
Q5T442	QWM97554	0.085
P35368	QWM97554	0.049
Q9HBW9	QWM97554	0.050
P15391	QWM97554	0.085
P17948	QWM97554	0.062
Q9Y275	QWM97554	0.081
O95484	QWM97554	0.109
P61020	QWM97554	0.059
P0DSN7	QWM97554	0.073
Q9H228	QWM97554	0.107
O15551	QWM97554	0.091
P07911	QWM97554	0.055
P59922	QWM97554	0.074
A0A0C4DH68	QWM97554	0.107
Q53GD3	QWM97554	0.061
Q7RTY0	QWM97554	0.097
P01860	QWM97554	0.065
P14784	QWM97554	0.062
Q08828	QWM97554	0.043
P01602	QWM97554	0.089
O00299	QWM97554	0.103
Q9BRT3	QWM97554	0.097
P51157	QWM97554	0.042
P28223	QWM97554	0.080
Q8WY07	QWM97554	0.073
Q9H2Y9	QWM97554	0.060
P23083	QWM97554	0.057
O60500	QWM97554	0.078
P62834	QWM97554	0.088
Q12974	QWM97554	0.097
Q99467	QWM97554	0.042
P00918	QWM97554	0.095
O95274	QWM97554	0.095
P0CF74	QWM97554	0.167
A0A0B4J279	QWM97554	0.066
P54753	QWM97554	0.083
P01718	QWM97554	0.073
P16410	QWM97554	0.124
Q8NGY0	QWM97554	0.059
P0CG37	QWM97554	0.097
Q9UJU6	QWM97554	0.067
P0DP06	QWM97554	0.209
P19440	QWM97554	0.071
P43119	QWM97554	0.071
Q9UN72	QWM97554	0.066
Q86SQ4	QWM97554	0.065
P31391	QWM97554	0.129
P01763	QWM97554	0.190
P30874	QWM97554	0.057
Q9NQS3	QWM97554	0.039
Q8TCY5	QWM97554	0.123
Q8TDU9	QWM97554	0.119
Q7Z6A9	QWM97554	0.075
Q8N6F1	QWM97554	0.074
O75015	QWM97554	0.090
A0A075B6N1	QWM97554	0.081
P30556	QWM97554	0.061
Q0VAQ4	QWM97554	0.087
Q13449	QWM97554	0.059
O75144	QWM97554	0.065
Q8NGN8	QWM97554	0.061
Q9BXU9	QWM97554	0.091
P05556	QWM97554	0.068
Q9NSD7	QWM97554	0.081
Q12864	QWM97554	0.044
P49019	QWM97554	0.063
P52797	QWM97554	0.081
Q8TAF8	QWM97554	0.115
P07237	QWM97554	0.069
P25089	QWM97554	0.061
P07766	QWM97554	0.067
Q9NP59	QWM97554	0.063
P0DPF7	QWM97554	0.069
Q08462	QWM97554	0.055
Q02487	QWM97554	0.056
Q12884	QWM97554	0.048
Q14677	QWM97554	0.056
Q9UIQ6	QWM97554	0.063
A0A0C4DH39	QWM97554	0.068
Q9H3T3	QWM97554	0.077
Q14956	QWM97554	0.054
P0DP04	QWM97554	0.084
Q13258	QWM97554	0.064
A0A599	QWM97554	0.069
Q9Y5H9	QWM97554	0.057
P60033	QWM97554	0.085
P52569	QWM97554	0.085
Q13685	QWM97554	0.054
P25105	QWM97554	0.060
O43820	QWM97554	0.037
P19320	QWM97554	0.050
Q8NHP6	QWM97554	0.056
O75882	QWM97554	0.063
Q494U1	QWM97554	0.073
P22888	QWM97554	0.073
Q04721	QWM97554	0.031
Q96RI8	QWM97554	0.073
P30559	QWM97554	0.102
Q96GD0	QWM97554	0.062
Q9NSI5	QWM97554	0.049
P12821	QWM97554	0.061
P04440	QWM97554	0.131
Q9UKP4	QWM97554	0.048
P01857	QWM97554	0.079
P06756	QWM97554	0.051
O14894	QWM97554	0.126
Q8TD84	QWM97554	0.050
Q9HB89	QWM97554	0.067
Q8NGD3	QWM97554	0.058
A1KXE4	QWM97554	0.080
Q8IZP9	QWM97554	0.054
Q8NGX3	QWM97554	0.063
P55283	QWM97554	0.055
P04626	QWM97554	0.056
Q15391	QWM97554	0.070
A0A0B4J1V7	QWM97554	0.061
A0A0C4DH73	QWM97554	0.146
P48546	QWM97554	0.118
O94779	QWM97554	0.059
O95907	QWM97554	0.142
Q9P258	QWM97554	0.057
P21730	QWM97554	0.133
Q96G91	QWM97554	0.121
P01877	QWM97554	0.079
Q9Y694	QWM97554	0.087
P25705	QWM97554	0.058
P82279	QWM97554	0.052
Q86UN2	QWM97554	0.065
P01700	QWM97554	0.089
Q5HYA8	QWM97554	0.049
Q99732	QWM97554	0.072
Q86Y34	QWM97554	0.077
A0A584	QWM97554	0.076
Q96A25	QWM97554	0.055
P12830	QWM97554	0.052
P11169	QWM97554	0.107
P42857	QWM97554	0.076
A6NL08	QWM97554	0.086
P62166	QWM97554	0.072
Q2I0M4	QWM97554	0.073
P01732	QWM97554	0.141
P25090	QWM97554	0.055
Q86YD3	QWM97554	0.087
P11215	QWM97554	0.067
Q14623	QWM97554	0.099
P56747	QWM97554	0.115
Q8N7C0	QWM97554	0.101
P10636	QWM97554	0.056
P01138	QWM97554	0.055
A0A0B4J1V0	QWM97554	0.079
P78333	QWM97554	0.070
Q96BD0	QWM97554	0.059
O95498	QWM97554	0.062
Q9Y490	QWM97554	0.060
A0A589	QWM97554	0.090
P08172	QWM97554	0.040
Q13639	QWM97554	0.089
P16284	QWM97554	0.061
Q15077	QWM97554	0.074
Q8IYL9	QWM97554	0.083
A0A0B4J280	QWM97554	0.063
P08912	QWM97554	0.051
A0A0A0MS15	QWM97554	0.072
O14786	QWM97554	0.045
P08754	QWM97554	0.087
Q6UW56	QWM97554	0.058
P17302	QWM97554	0.106
P35462	QWM97554	0.058
B7Z8K6	QWM97554	0.059
Q8TDB8	QWM97554	0.121
P25942	QWM97554	0.056
Q6QNK2	QWM97554	0.061
Q14416	QWM97554	0.045
P17927	QWM97554	0.067
Q96DZ5	QWM97554	0.063
Q8NET5	QWM97554	0.072
P24158	QWM97554	0.070
P28222	QWM97554	0.084
Q9NY64	QWM97554	0.063
Q8N127	QWM97554	0.079
Q9P121	QWM97554	0.052
O95711	QWM97554	0.073
Q13492	QWM97554	0.043
P0C7T2	QWM97554	0.076
Q16620	QWM97554	0.053
Q86UG4	QWM97554	0.051
Q8WTT0	QWM97554	0.097
P25106	QWM97554	0.071
P11279	QWM97554	0.064
Q9NZQ7	QWM97554	0.071
Q15615	QWM97554	0.078
Q9NS93	QWM97554	0.061
P29972	QWM97554	0.101
Q8NFA2	QWM97554	0.059
Q8N158	QWM97554	0.053
P48146	QWM97554	0.073
O95136	QWM97554	0.120
A0A0B4J264	QWM97554	0.079
P63096	QWM97554	0.067
Q9Y6I3	QWM97554	0.070
P01721	QWM97554	0.085
Q8NGL4	QWM97554	0.066
A0A0K0K1A5	QWM97554	0.081
P40617	QWM97554	0.062
Q9H9K5	QWM97554	0.074
P46095	QWM97554	0.074
P14151	QWM97554	0.125
P25101	QWM97554	0.085
P42262	QWM97554	0.069
Q05586	QWM97554	0.054
A0A539	QWM97554	0.093
Q86SP6	QWM97554	0.044
P61006	QWM97554	0.059
Q86SM5	QWM97554	0.115
Q9H3T2	QWM97554	0.058
Q6ZSM3	QWM97554	0.056
P29317	QWM97554	0.075
Q695T7	QWM97554	0.051
P43004	QWM97554	0.054
P15151	QWM97554	0.071
Q8N912	QWM97554	0.125
P17081	QWM97554	0.066
Q969K3	QWM97554	0.065
P20036	QWM97554	0.095
P21731	QWM97554	0.071
P01767	QWM97554	0.074
Q9HC56	QWM97554	0.052
P22897	QWM97554	0.061
P01701	QWM97554	0.089
Q8N387	QWM97554	0.046
Q9UQD0	QWM97554	0.057
Q86YS7	QWM97554	0.055
O95858	QWM97554	0.161
P10747	QWM97554	0.227
O95832	QWM97554	0.109
A0A0B4J1V1	QWM97554	0.089
P01909	QWM97554	0.145
Q9Y5I2	QWM97554	0.058
Q5T1S8	QWM97554	0.075
P27487	QWM97554	0.035
P35499	QWM97554	0.059
O60469	QWM97554	0.055
Q96P68	QWM97554	0.155
Q86VW1	QWM97554	0.104
P07996	QWM97554	0.039
A0A075B6I4	QWM97554	0.082
P16581	QWM97554	0.106
Q8NGZ6	QWM97554	0.065
P56373	QWM97554	0.075
Q8WXD0	QWM97554	0.077
Q6ZSA7	QWM97554	0.094
P20916	QWM97554	0.061
P51172	QWM97554	0.043
Q9H0M0	QWM97554	0.064
P41231	QWM97554	0.083
Q99250	QWM97554	0.060
Q9GZQ6	QWM97554	0.077
P0CF51	QWM97554	0.065
Q6UXD5	QWM97554	0.077
Q9H400	QWM97554	0.085
A0A0C4DH31	QWM97554	0.058
Q8IUH5	QWM97554	0.057
P25929	QWM97554	0.087
Q969Z4	QWM97554	0.101
Q96AP7	QWM97554	0.076
P33681	QWM97554	0.059
